;HorizontalDatum:  UTMNAD83
;HorizontalZone:   10
;HorizontalUnits:  Meters
;VerticalDatum:    NAVD88
;VerticalUnits:    USSurveyFeet
;Filetype: bathmetry
;NumElements: 35676
631868.0000,4187006.0000,1.0274,2025,RMA,glc_tile
631870.0000,4187006.0000,1.0413,2025,RMA,glc_tile
631872.0000,4187006.0000,1.0612,2025,RMA,glc_tile
631874.0000,4187006.0000,1.0707,2025,RMA,glc_tile
631876.0000,4187006.0000,1.0702,2025,RMA,glc_tile
631878.0000,4187006.0000,1.0949,2025,RMA,glc_tile
631880.0000,4187006.0000,1.1177,2025,RMA,glc_tile
631882.0000,4187006.0000,1.1382,2025,RMA,glc_tile
631884.0000,4187006.0000,1.1729,2025,RMA,glc_tile
631886.0000,4187006.0000,1.2082,2025,RMA,glc_tile
631888.0000,4187006.0000,1.2127,2025,RMA,glc_tile
631890.0000,4187006.0000,1.2341,2025,RMA,glc_tile
631892.0000,4187006.0000,1.2302,2025,RMA,glc_tile
631894.0000,4187006.0000,1.2489,2025,RMA,glc_tile
631896.0000,4187006.0000,1.2495,2025,RMA,glc_tile
631898.0000,4187006.0000,1.2692,2025,RMA,glc_tile
631900.0000,4187006.0000,1.2812,2025,RMA,glc_tile
631902.0000,4187006.0000,1.3008,2025,RMA,glc_tile
631904.0000,4187006.0000,1.3055,2025,RMA,glc_tile
631906.0000,4187006.0000,1.3324,2025,RMA,glc_tile
631908.0000,4187006.0000,1.3371,2025,RMA,glc_tile
631910.0000,4187006.0000,1.3476,2025,RMA,glc_tile
631912.0000,4187006.0000,1.3606,2025,RMA,glc_tile
631914.0000,4187006.0000,1.3753,2025,RMA,glc_tile
631916.0000,4187006.0000,1.4011,2025,RMA,glc_tile
631918.0000,4187006.0000,1.4264,2025,RMA,glc_tile
631920.0000,4187006.0000,1.4156,2025,RMA,glc_tile
631922.0000,4187006.0000,1.4351,2025,RMA,glc_tile
631924.0000,4187006.0000,1.4514,2025,RMA,glc_tile
631926.0000,4187006.0000,1.4569,2025,RMA,glc_tile
631928.0000,4187006.0000,1.4627,2025,RMA,glc_tile
631930.0000,4187006.0000,1.4586,2025,RMA,glc_tile
631932.0000,4187006.0000,1.4768,2025,RMA,glc_tile
631934.0000,4187006.0000,1.4781,2025,RMA,glc_tile
631936.0000,4187006.0000,1.4852,2025,RMA,glc_tile
631938.0000,4187006.0000,1.4849,2025,RMA,glc_tile
631940.0000,4187006.0000,1.4830,2025,RMA,glc_tile
631942.0000,4187006.0000,1.4906,2025,RMA,glc_tile
631944.0000,4187006.0000,1.4934,2025,RMA,glc_tile
631946.0000,4187006.0000,1.4674,2025,RMA,glc_tile
631948.0000,4187006.0000,1.4928,2025,RMA,glc_tile
631950.0000,4187006.0000,1.4825,2025,RMA,glc_tile
631952.0000,4187006.0000,1.4758,2025,RMA,glc_tile
631954.0000,4187006.0000,0.8489,2025,RMA,glc_tile
631956.0000,4187006.0000,-0.2741,2025,RMA,glc_tile
631958.0000,4187006.0000,-0.5033,2025,RMA,glc_tile
631960.0000,4187006.0000,-0.5047,2025,RMA,glc_tile
631962.0000,4187006.0000,-0.5082,2025,RMA,glc_tile
631964.0000,4187006.0000,-0.5082,2025,RMA,glc_tile
631966.0000,4187006.0000,-0.5170,2025,RMA,glc_tile
631968.0000,4187006.0000,-0.5196,2025,RMA,glc_tile
