308,399_chanpoly,55920.5322754,16920.0,0.0,E:/dsm2GisReference/bay_delta_dem_v4.gdb/dem_yolo_merge3_mod_20161202
311,400_chanpoly,17196.6873786,4628.0,0.0,E:/dsm2GisReference/bay_delta_dem_v4.gdb/dem_yolo_merge3_mod_20161202
312,401_chanpoly,172331.159209,49356.0,0.0,E:/dsm2GisReference/bay_delta_dem_v4.gdb/dem_yolo_merge3_mod_20161202
462,703_chanpoly,751129.75003,314460.0,0.0,E:/dsm2GisReference/bay_delta_dem_v4.gdb/dem_yolo_merge3_mod_20161202
465,710_chanpoly,164633.673475,107276.0,0.0,E:/dsm2GisReference/bay_delta_dem_v4.gdb/dem_yolo_merge3_mod_20161202
466,711_chanpoly,299444.880321,141140.0,0.0,E:/dsm2GisReference/bay_delta_dem_v4.gdb/dem_yolo_merge3_mod_20161202
467,712_chanpoly,326499.11609,126672.0,0.0,E:/dsm2GisReference/bay_delta_dem_v4.gdb/dem_yolo_merge3_mod_20161202
468,713_chanpoly,458111.967357,166268.0,0.0,E:/dsm2GisReference/bay_delta_dem_v4.gdb/dem_yolo_merge3_mod_20161202
469,714_chanpoly,294140.318417,108948.0,0.0,E:/dsm2GisReference/bay_delta_dem_v4.gdb/dem_yolo_merge3_mod_20161202
